회사코드	회사명	고객분류	회사유형	사업자등록번호	설립일	대표자명	본사 주소	시/구	공장 주소	대표전화	업종명	주요제품	웹사이트	참고사항	SAP코드여부	SAP거래처코드	사업	사업부	지점/팀	팀명	사원번호	영업 사원	유통형태코드	유통형태	거래처 담당자	담당자 연락처	코드생성일	거래시작일	결제조건
C0000249	(주)신우에프에스 논산2공장	기존		7048502432		오재준	충청남도 논산시 성동면 산업단지로2길 41 (원북리, 주식회사신우에프에스	충청남도 논산시		041-663-7253						1114756	1033	축산유통사업부	381	가공장영업팀	250016	윤 영상	J7020	축육(가공장)	오재준	041-663-7253	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000250	(주) 바이푸드	기존		6968801749		조철희	전북특별자치도 전주시 덕진구 지행당길 128-14 (호성동1가) (호성동1가)	전북특별자치도 전주시		063-254-8200						1114757	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7030	축육(도매)	조철희		2024-12-20		10일단위 마감, 10일이내, 현금결제(영업)
C0000251	(주) 태양푸드	기존		3958701849		조대식	경기도 파주시 파주읍 주라위길 232 (봉암리)	경기도 파주시		031-977-5805						1114758	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7020	축육(가공장)	조대식	031-977-5805	2024-12-20		10일단위 마감, 10일이내, 현금결제(영업)
C0000252	프리맥스실업(주)	기존		1018165362		이상우	경기도 김포시 양촌읍 황금로 339 (학운리)	경기도 김포시		02-3143-5907						1114759	1033	축산유통사업부	381	가공장영업팀	250016	윤 영상	J7020	축육(가공장)	이상우	02-3143-5907	2024-12-20		10일단위 마감, 10일이내, 현금결제(영업)
C0000253	(주)미트코리아	기존		2568600553		이호혁	경상북도 영천시 고경면 상계로 178-7 (삼포리)	경상북도 영천시		054-336-2929						1114760	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7020	축육(가공장)	이호혁	054-336-2929	2024-12-20		10일단위 마감, 10일이내, 현금결제(영업)
C0000254	태성에프엔비	기존		6168197177		오철호	제주특별자치도 제주시 거로남10길 72 (화북이동) (화북이동)	제주특별자치도 제주시		064-724-0575						1114761	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7020	축육(가공장)	오철호	064-724-0575	2024-12-20		10일단위 마감, 10일이내, 현금결제(영업)
C0000255	(농)삼미식품	기존		7498803250		이재형	대전광역시 중구 모암로42번길 27 (호동) (호동)	대전광역시 중구		042-625-4333						1114762	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7020	축육(가공장)	이재형		2024-12-20	2025-10-20	10일단위 마감, 10일이내, 현금결제(영업)
C0000256	(주) 이현푸드	기존		8808800175		이형주	경기도 의왕시 오전공업길 44 (고천동) (고천동, 이현푸드)	경기도 의왕시		010-2927-7790						1114763	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7020	축육(가공장)	이형주	010-2927-7790	2024-12-20		선입금(영업)
C0000257	(주)오케이농축수산물식자재마트	기존		6478800786		홍재성	경기도 안양시 동안구 흥안대로 313 (평촌동) (평촌동, 안양시농수산물도매시장)	경기도 안양시		031-422-1391						1114764	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7030	축육(도매)	홍재성	031-422-1391	2024-12-20		10일단위 마감, 10일이내, 현금결제(영업)
C0000258	(주) 성환화이트축산	기존		3118601505		홍호성	경기도 안양시 동안구 흥안대로 313 (평촌동) 지상101호 (평촌동,안양시농수산물도	경기도 안양시		031-422-1391						1114765	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7030	축육(도매)	홍호성	031-422-1391	2024-12-20		10일단위 마감, 10일이내, 현금결제(영업)
C0000259	온누리축산 (주)	기존		8058601752		신재규	경상북도 영천시 도동구역길 338 (도남동) (도남동)	경상북도 영천시		054-332-9200						1114769	1033	축산유통사업부	381	가공장영업팀	250016	윤 영상	J7020	축육(가공장)	신재규	054-332-9200	2024-12-20		선입금(영업)
C0000260	(주) 크라운컴퍼니	기존		3698702892		조명호	대구광역시 달성군 화원읍 구라2길 13 (구라리)	대구광역시 달성군		010-2485-2936						1114770	1033	축산유통사업부	381	가공장영업팀	250016	윤 영상	J7020	축육(가공장)	조명호	010-2485-2936	2024-12-20		선입금(영업)
C0000261	이지쿡(주)	기존		6268101187		윤치운	부산광역시 기장군 장안읍 오리산단2로 51	부산광역시 기장군		051-995-9012						1114771	1033	축산유통사업부	381	가공장영업팀	250016	윤 영상	J7020	축육(가공장)	윤치운	051-995-9012	2024-12-20		10일단위 마감, 10일이내, 현금결제(영업)
C0000262	서부리감자탕 직산점	기존		8046700249		조용장외 1명	충청남도 천안시 서북구 직산읍 직산로 43 107호, 108호 (삼은리)	충청남도 천안시		010-8305-0366						1114775	1033	축산유통사업부	383	신경로영업팀	250017	조 성욱	J7040	축육(FC)	조용장외 1명	010-8305-0366	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000263	제이엠비(주)	기존		1428134517		윤보한	인천광역시 미추홀구 미추홀대로586번길 55 (주안동) 3층 301호 (주안동)	인천광역시 미추홀구		070-4156-5222						1114776	1033	축산유통사업부	382	도매영업팀	230111	이 태훈	J7030	축육(도매)	윤보한	070-4156-5222	2024-12-20	2025-04-08	15일단위 마감, 30일이내, 현금결제(영업)
C0000264	(주) 엔디에프(NDF)	기존		5888103205		김경덕	경기도 용인시 기흥구 원고매로 29 (고매동) 2층 (고매동)	경기도 용인시		031-994-0003						1114777	1033	축산유통사업부	382	도매영업팀	230111	이 태훈	J7030	축육(도매)	김경덕	031-994-0003	2024-12-20	2025-01-09	15일단위 마감, 30일이내, 현금결제(영업)
C0000265	(주) 팔공삼푸드	기존		1808600445		정희상	경기도 하남시 덕풍북로 24 (덕풍동) (덕풍동)	경기도 하남시		031-737-6006						1114778	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7020	축육(가공장)	정희상	031-737-6006	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000266	(주) 늘찬푸드	기존		6048142285		박영범	부산광역시 강서구 공항로1309번가길 42-4 (대저1동) (대저1동)	부산광역시 강서구		051-862-4007						1114780	1033	축산유통사업부	382	도매영업팀	250013	전 병희	J7030	축육(도매)	박영범	051-862-4007	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000267	(주)굿모닝통상	기존		3148188393		김영관	대전광역시 유성구 대덕대로 925 (화암동) 1층 (화암동)	대전광역시 유성구		042-538-85012						1114782	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7030	축육(도매)	김영관	042-538-8501~2	2024-12-20	2025-01-07	15일단위 마감, 30일이내, 현금결제(영업)
C0000268	(주) 타이거푸드	기존		7118800127		윤영조	경기도 시흥시 동서로707번길 31-10 (물왕동) 2층 (물왕동)	경기도 시흥시		02-823-4137						1114783	1033	축산유통사업부	382	도매영업팀	250013	전 병희	J7030	축육(도매)	윤영조	02-823-4137	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000269	(주) 유어미트	기존		6308801870		김태양	경기도 김포시 김포한강8로 410 (구래동) (구래동, 스타프라자) 1001-359호	경기도 김포시		010-3765-0496						1114786	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	김태양	010-3765-0496	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000270	(주)이트락	기존		1288645444		김진희	경기도 고양시 일산서구 송산로 335 (가좌동) (가좌동)	경기도 고양시		031-902-9050						1114790	1033	축산유통사업부	382	도매영업팀	250013	전 병희	J7030	축육(도매)	김진희		2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000271	(주)투에스엠	기존		2338103135		김승민	경기도 광주시 광주대로97번길 20 (송정동) 102 (송정동)	경기도 광주시		031-763-5974						1114791	1033	축산유통사업부	383	신경로영업팀	250017	조 성욱	J7030	축육(도매)	김승민	031-763-5974	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000272	찬이미트	기존		8389701350		wu jinchu(	경기도 남양주시 와부읍 월문천로173번길 9-1 (월문리)	경기도 남양주시		010-8628-5128						1114794	1033	축산유통사업부	382	도매영업팀	250013	전 병희	J7030	축육(도매)	wu jinchu(오금초)	010-8628-5128	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000273	(주) 엠에스에프	기존		2068673288		한윤자	서울특별시 성동구 고산자로24길 6 (마장동) (마장동, 1층)	서울특별시 성동구		02-2281-6124						1114796	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7020	축육(가공장)	한윤자	02-2281-6124	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000274	(주)청우푸드인천지점	기존		7368500746		김왕영	인천광역시 남동구 청능대로409번길 47 (고잔동) (고잔동, (주)청우푸드)	인천광역시 남동구		032-215-7789						1114797	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7020	축육(가공장)	김왕영	032-215-7789	2024-12-20	2025-02-21	15일단위 마감, 30일이내, 현금결제(영업)
C0000275	(주)위더스아이앤씨	기존		2528801796		안성회	경기도 성남시 분당구 정자일로 1 (금곡동) (금곡동, 코오롱트리폴리스1)씨동 33층	경기도 성남시		031-728-4488						1114798	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	안성회	031-728-4488	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000276	원준미트	기존		7491801531		이동규	경기도 광주시 도척면 국사봉로133번길 23 (진우리)	경기도 광주시		1670-4231						1114799	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	이동규	1670-4231	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000277	태성미트 (주)	기존		3838702092		김성두	서울특별시 구로구 구로동로11길 5-12 (구로동) 1층	서울특별시 구로구								1114801	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	김성두		2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000278	(주)동원글로벌컴퍼니	기존		4078801566		김달현	서울특별시 성동구 청계천로10나길 44 (마장동) 1층 (마장동)	서울특별시 성동구		070-4320-2159						1114802	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	김달현	070-4320-2159	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000279	참프레시미트	기존		1102128896		함정식	경기도 남양주시 오남읍 양지로319번길 9 (양지리 654-1 )	경기도 남양주시		031-527-0536						1114803	1033	축산유통사업부	381	가공장영업팀	250016	윤 영상	J7020	축육(가공장)	함정식	031-527-0536	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000280	(주)부농산업(제천)	기존		1058675514		손익종	충청북도 제천시 강명길 73 (강제동) (강제동)	충청북도 제천시		043-652-9972						1114804	1033	축산유통사업부	381	가공장영업팀	250016	윤 영상	J7020	축육(가공장)	손익종	043-652-9972	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000281	(주) 정훈에프앤비	기존		4898601545		서용훈	경기도 부천시 오정구 석천로 397 (삼정동) 203동 비05호 (삼정동, 부천테크노파크쌍용3차)	경기도 부천시		032-624-0058						1114805	1033	축산유통사업부	381	가공장영업팀	250016	윤 영상	J7020	축육(가공장)	서용훈	032-624-0058	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000282	와이제이	기존		6109596274		최예진	경기도 남양주시 화도읍 폭포로242번안길 22 외 1필지 주1동 (창현리)	경기도 남양주시		010-7114-2659						1114806	1033	축산유통사업부	381	가공장영업팀	250016	윤 영상	J7020	축육(가공장)	최예진	010-7114-2659	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000283	(주)위드미트	기존		2988102394		최종환	경기도 화성시 동탄첨단산업1로 58 (영천동) 1층 138호 (영천동)	경기도 화성시		010-3643-5228						1114808	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	최종환	010-3643-5228	2024-12-20	2025-01-09	15일단위 마감, 30일이내, 현금결제(영업)
C0000284	(주) 미트원	기존		1268681798		최철영	경기도 화성시 매송면 매송북길 55-13 (원리)	경기도 화성시		031-294-4509						1114809	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	최철영	031-294-4509	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000285	(주)차이나푸드	기존		5548101368		이학식	경기도 시흥시 구지정길 7 (군자동) (군자동)	경기도 시흥시		053-585-0987						1114810	1033	축산유통사업부	382	도매영업팀	250013	전 병희	J7030	축육(도매)	이학식	053-585-0987	2024-12-20		말일 마감, 당월 말일, 현금결제(영업)
C0000286	(주)홀리카우 인터내셔널	기존		7238501977		김승용	서울특별시 성동구 마장로33길 5 (마장동) 203호 (마장동)	서울특별시 성동구		02-2297-9939						1114811	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	김승용	02-2297-9939	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000287	대화통상(주)	기존		1208106286		김용운	서울특별시 강남구 언주로30길 13 (도곡동, 대림아크로빌, 대 C동 14층 1402호 (도곡동, 대림아크로텔)	서울특별시 강남구		02-2052-5883						1114812	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	김용운	02-2052-5883	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000288	[보류](주)제이피커머스	기존		6488702776		김형균	경기도 광주시 곤지암읍 경충대로295번길 180-22 (수양리)	경기도 광주시		031-761-0300						1114813	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	김형균	031-761-0300	2024-12-20		15일단위 마감, 30일이내, 현금결제(영업)
C0000289	(주)차이나푸드(대구)	기존		3958602104		JIN GUANGZ	대구광역시 달성군 하빈면 하빈로87길 6 (현내리)	대구광역시 달성군		053-585-0897						1114814	1033	축산유통사업부	382	도매영업팀	250013	전 병희	J7030	축육(도매)	JIN	053-585-0897	2024-12-20		말일 마감, 당월 말일, 현금결제(영업)
C0000290	(주) 차이나푸드(청주)	기존		5588103029		JIN YANHUA	충청북도 청주시 흥덕구 남석로 501 (석곡동)	충청북도 청주시		043-900-0897						1114816	1033	축산유통사업부	382	도매영업팀	250013	전 병희	J7030	축육(도매)	JIN YANHUA	043-900-0897	2024-12-20		말일 마감, 당월 말일, 현금결제(영업)
